season,feature_set,target_horizon_index,target_date,model_label,validation_protocol,n_predictions,n_plots,n_model_features,mae,rmse,r2,correlation,bias_predicted_minus_observed_g,mae_improvement_pct_vs_last_observed_baseline,n_target_horizons
2324,paper_informed_nonreactive,all,all,Last observed week-5 yield baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,0,135.0,184.3244422207755,-0.16778781900705675,0.45534772355202285,31.566666666666666,0.0,3.0
2324,paper_informed_nonreactive,all,all,Observed 5-week mean yield baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,0,170.45833333333334,213.60397702290095,-0.5682552604726552,0.5366991845922622,-157.72833333333335,-26.26543209876544,3.0
2324,paper_informed_nonreactive,all,all,Random Forest,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,98,111.4313965563757,138.16959224662935,0.3438199292359796,0.5880504911319973,5.983601605647437,17.458224773055036,3.0
2324,paper_informed_nonreactive,all,all,Ridge,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,98,131.38116328846905,165.1394804182705,0.06265404018873089,0.5032423602139439,3.322446659685943,2.680619786319219,3.0
2324,paper_informed_nonreactive,all,all,Training horizon mean baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,0,137.6890625,166.55911073787487,0.04646888092597967,0.23931740167311766,0.0,-1.9918981481481524,3.0
2324,paper_informed_nonreactive,all,all,Zero yield baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,0,363.2083333333333,401.2657369707345,-4.534294174202024,,-363.2083333333333,-169.0432098765432,3.0
2425,paper_informed_nonreactive,all,all,Cultivar horizon mean baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,0,25.20432933590103,34.33328658039042,0.17296477410037203,0.4208674019177667,-0.39471872082166215,25.417187095539777,4.0
2425,paper_informed_nonreactive,all,all,ElasticNet,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,98,33.125154880043766,50.5004839124445,-0.7893048126689219,0.3776064359277383,-1.352196772589694,1.9784579099870143,4.0
2425,paper_informed_nonreactive,all,all,Extra Trees,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,98,24.485940474941152,33.602247898147915,0.20780898270182935,0.47339360562731986,0.10193882045707899,27.542991011825706,4.0
2425,paper_informed_nonreactive,all,all,Gradient Boosting,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,98,24.23214093065737,34.3499991877281,0.17215941694132264,0.4846080156074071,0.3410747202618835,28.294016110501595,4.0
2425,paper_informed_nonreactive,all,all,HistGradientBoosting,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,98,26.391015625,35.2895569826436,0.1262530688750373,0.3572760760625735,0.0,21.90563158868134,4.0
2425,paper_informed_nonreactive,all,all,Last observed week-5 yield baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,0,33.79375,49.00031887651345,-0.6845777616298785,0.1297848691860075,-27.95625,0.0,4.0
2425,paper_informed_nonreactive,all,all,Observed 5-week mean yield baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,0,32.868125000000006,48.268948999330824,-0.634665647364802,-0.01882956646515078,-28.682499999999997,2.739041982615118,4.0
2425,paper_informed_nonreactive,all,all,Random Forest,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,98,24.22136872583435,32.97105677190979,0.23729080003037872,0.497130067540717,-0.09925244891274296,28.325892433262524,4.0
2425,paper_informed_nonreactive,all,all,Ridge,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,98,25.798167101396235,37.590619970123534,0.008592437107422635,0.4933773045863171,-0.45604457510089863,23.659945695886865,4.0
2425,paper_informed_nonreactive,all,all,Training horizon mean baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,0,26.391015625,35.2895569826436,0.1262530688750373,0.3572760760625735,0.0,21.90563158868134,4.0
2425,paper_informed_nonreactive,all,all,Zero yield baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",160,40,0,40.13125,55.09826449172424,-1.1299484355270324,,-40.13125,-18.753467727020524,4.0
