year,date,day_of_year,days_since_weather_start,tmax_c,tmin_c,tmean_c,rhmax_pct,rhmin_pct,rhmean_pct,solar_radiation,gdd_base_10,cumulative_gdd_base_10,cumulative_solar_radiation,tmean_7d,solar_radiation_7d,rhmean_7d
2023,2023-08-22,234,80,39.11636363636365,22.049999999999983,29.836433987123076,87.68909090909091,45.7320754716981,68.7994329402861,4.665379936197888,19.836433987123076,1245.0170554526596,353.630908173767,25.266131668625228,4.5496047763356575,60.56325919764746
2023,2023-08-23,235,81,38.5709090909091,26.7018181818182,31.814381983434487,88.84909090909089,43.82909090909092,68.46616990838893,4.241634202598274,21.814381983434487,1266.8314374360941,357.8725423763653,26.034889741364022,4.50834546564802,62.07353287243419
2023,2023-08-24,236,82,32.503773584905666,20.93703703703704,26.155105609002245,87.95636363636365,52.39433962264151,74.69704847214282,5.44174971973904,16.155105609002245,1282.9865430450964,363.31429209610434,26.546444130523007,4.591301237174674,65.14837812956821
2023,2023-08-25,237,83,34.57037037037036,21.17636363636363,26.78173733506793,87.23636363636365,40.466037735849056,63.21020997505823,4.5327285307569145,16.78173733506793,1299.7682803801642,367.84702062686125,27.049566052504645,4.59072832748493,65.77821569424582
2023,2023-08-26,238,84,25.352727272727265,19.75272727272728,21.747496568087215,71.53703703703702,47.66181818181818,59.73794505072601,4.488781232934366,11.747496568087215,1311.5157769482514,372.3358018597956,26.245835272301345,4.574905525420683,65.66098997007177
2023,2023-08-27,239,85,27.934545454545454,17.258181818181818,22.34054228365139,74.5925925925926,41.25185185185186,57.3932730918703,6.162674213626056,12.340542283651391,1323.8563192319027,378.49847607342167,25.934623257627475,4.788069723290933,65.82372970777459
2023,2023-08-28,240,86,32.403703703703705,20.069090909090907,25.661455821546063,75.3618181818182,41.256363636363645,57.86914852655623,4.366993856697737,15.661455821546063,1339.5177750534488,382.8654699301194,26.333879083987487,4.842848813221467,64.31046113786124
2023,2023-08-29,241,87,30.683636363636367,20.13584905660377,24.559911143151503,76.98518518518519,37.31818181818182,58.08289313700307,4.013652132830301,14.559911143151503,1354.0776861966003,386.8791220629497,25.58009010627726,4.749744841311812,62.77952688024937
2023,2023-08-30,242,88,28.787272727272725,19.39622641509434,23.284663921136445,64.6622641509434,36.78909090909092,53.4159877694086,4.4891733756687895,13.284663921136445,1367.3623501177367,391.3682954386185,24.361558954520397,4.785107580321886,60.629500860395034
2023,2023-08-31,243,89,30.544444444444448,18.685185185185187,24.0018051634356,70.9537037037037,25.57592592592593,48.09533934702311,4.393568974489519,14.001805163435598,1381.3641552811723,395.761864413108,24.053944605153738,4.635367473857669,56.829256699663645
2023,2023-09-01,244,90,34.48909090909091,19.64909090909092,26.21757760818466,62.50000000000001,35.767272727272726,49.159814607657104,4.190230105410237,16.21757760818466,1397.581732889357,399.95209451851827,23.973350358456127,4.586439127379572,54.822057361463486
2023,2023-09-02,245,91,33.38545454545454,22.725454545454543,28.13137773689866,60.963636363636354,39.058181818181815,51.466574854368126,3.726169614143647,18.13137773689866,1415.7131106262557,403.6782641326619,24.885333382572046,4.47749461040947,53.64043304769808
2023,2023-09-03,246,92,38.39090909090909,24.33454545454545,30.483570376999413,64.01090909090908,30.63148148148148,48.887666824106525,4.706956153180855,20.483570376999413,1436.1966810032552,408.38522028584276,26.048623110193194,4.269534887488726,52.42534643801754
2023,2023-09-04,247,93,39.03888888888888,24.046296296296298,31.21897512173968,63.11296296296296,23.485454545454548,43.42021472587511,4.278958148261249,21.21897512173968,1457.415656124995,412.66417843410403,26.84255443879228,4.256958357712085,50.36121303792023
2023,2023-09-05,248,94,34.33272727272727,25.14074074074073,29.067613874595004,69.46363636363637,43.96363636363636,57.82067003090793,3.385455827463328,19.067613874595004,1476.48326999959,416.04963426156735,27.486511971855634,4.167216028373947,50.32375259419236
2023,2023-09-06,249,95,23.039999999999992,19.7,20.7852236612778,78.52592592592592,62.34181818181818,69.84140002706862,1.581815781363989,10.7852236612778,1487.2684936608678,417.63145004293136,27.129449077590117,3.7518792291875465,52.67024005957236
2023,2023-09-07,250,96,21.97636363636364,18.10727272727272,19.73254196324746,73.27962962962962,50.10727272727272,62.88255809392806,2.321276921765018,9.73254196324746,1497.0010356241153,419.95272696469635,26.519554334706097,3.4558375073697607,54.78269988055878
2023,2023-09-08,251,97,27.65818181818182,16.622222222222224,21.81373068944849,74.59636363636363,35.01132075471698,54.21891264297336,4.119363043837196,11.81373068944849,1508.8147663135637,424.07209000853356,25.890433346315213,3.4457136414307548,55.505428171318236
2023,2023-09-09,252,98,26.2,18.78727272727272,21.35342995169082,84.03888888888886,47.95818181818182,64.2489119248266,3.632461188708317,11.35342995169082,1520.1681962652544,427.70455119724187,24.922155091285525,3.432326723511422,57.33147632424089
2023,2023-09-10,253,99,25.160000000000007,18.514814814814816,20.796650066428576,86.04727272727273,44.51636363636363,65.28917948972912,4.818697538013385,10.796650066428576,1530.964846331683,432.52324873525527,23.538309332632544,3.448289778487498,59.674549562186975
2023,2023-09-11,254,100,25.66851851851852,16.666037735849056,20.84270625312463,73.22363636363637,32.16,53.982266968288286,3.8795775272707393,10.842706253124629,1541.8075525848076,436.402826262526,22.055985208544683,3.391235404060282,61.183414168245996
2023,2023-09-12,255,101,22.042592592592587,17.069811320754717,19.3115017000743,78.44545454545452,43.26545454545455,61.742718682587416,4.471659052739462,9.311501700074299,1551.119054284882,440.8744853152655,20.66225489789887,3.546407293385444,61.743706832771636
2023,2023-09-13,256,102,22.62909090909091,16.341509433962262,19.52144132050613,91.15818181818182,30.303703703703704,52.75605660101148,4.435010399026968,9.521441320506131,1560.640495605388,445.30949571429244,20.481714563502916,3.9540065244801554,59.30294348619204
2023,2023-09-14,257,103,30.09629629629629,16.558181818181815,23.00391961728303,72.95849056603775,31.57407407407408,49.36463500191967,3.930850184934117,13.003919617283032,1573.644415222671,449.24034589922655,20.94905422836514,4.18394556207574,57.37181161590513
2023,2023-09-15,258,104,23.09444444444444,18.78,20.59346735056333,80.56481481481481,43.15370370370371,67.4823246409957,2.0066225207715283,10.59346735056333,1584.2378825732342,451.2469684199981,20.77473089423869,3.882125487352074,59.26658475847976
2023,2023-09-16,259,105,25.03148148148147,16.663636363636364,20.195507550208127,80.32363636363637,44.16851851851852,61.39470162384027,3.754879645337122,10.195507550208127,1594.4333901234422,455.0018480653352,20.60931340831259,3.899613838299046,58.858840429767426
2023,2023-09-17,260,106,26.06363636363637,16.62181818181818,20.37899235726143,74.14629629629628,36.75454545454546,58.356396588250576,3.792986000534167,10.378992357261431,1604.8123824807037,458.79483406586934,20.54964802128871,3.753083618659158,57.86844287241333
2023,2023-09-18,261,107,27.77636363636364,16.642592592592592,21.692341655549207,73.74000000000001,31.91851851851852,53.03288584505157,3.548388901294265,11.692341655549207,1616.504724136253,462.3432229671636,20.671024507349365,3.7057709578053752,57.73281699766524
2023,2023-09-19,262,108,30.77547169811321,18.38888888888889,23.26846305549341,69.39454545454547,40.34339622641509,56.73975939322125,3.930815599686235,13.26846305549341,1629.7731871917463,466.27403856684987,21.236304700980668,3.6285076073692,57.018108527755786
2023,2023-09-20,263,109,33.10925925925926,18.98333333333333,25.043293586673407,75.4462962962963,33.36727272727273,54.60251439746107,3.716924272240828,15.043293586673407,1644.8164807784196,469.9909628390907,22.025140739004566,3.52592387497118,57.28188821296287
2023,2023-09-21,264,110,30.961818181818188,20.32363636363636,24.51303342420652,75.53703703703704,32.04727272727273,55.96020864924884,3.344493597978389,14.513033424206519,1659.3295142026261,473.33545643706907,22.24072842570792,3.4421586482632196,58.22411301972418
2023,2023-09-22,265,111,25.10555555555556,20.216363636363635,21.90439666006524,74.66481481481482,55.8574074074074,66.10819689926333,2.4207767789170127,11.904396660065242,1671.2339108626913,475.7562332159861,22.42800404135105,3.5013235422840028,58.02780905661956
2023,2023-09-23,266,112,25.97037037037037,19.72909090909091,21.782202335081745,86.38363636363634,58.8,75.93776960195336,2.758585412620558,11.782202335081745,1683.0161131977732,478.51481862860663,22.65467472490442,3.3589957947530644,60.10539019635
2023,2023-09-24,267,113,25.86296296296296,18.85454545454545,21.212384689111516,87.63636363636367,54.50925925925926,74.37072751026811,4.259010937218802,11.212384689111516,1694.2284978868847,482.77382956582545,22.77373077231158,3.4255707857080124,62.393151756638225
2023,2023-09-25,268,114,21.279629629629625,18.765454545454546,19.67648958825333,86.81636363636365,72.44814814814814,82.52693293338085,0.758149000969508,9.676489588253329,1703.9049874751381,483.531978566795,22.485751905555023,3.026965085661619,66.60658705497097
2023,2023-09-26,269,115,21.42,17.861818181818183,19.450447156829437,88.47169811320757,69.23333333333332,81.91368185547022,1.5667671304417252,9.450447156829437,1713.3554346319675,485.0987456972367,21.940321062888746,2.689243875769546,70.2028616924351
2023,2023-09-27,270,116,25.318181818181817,18.23636363636363,20.576940473921606,85.73207547169811,51.73272727272728,73.77146192579333,2.8087247548988072,10.576940473921606,1723.9323751058892,487.90747045213556,21.302270618209914,2.5595010875778286,72.94128276791115
2023,2023-09-28,271,117,24.88703703703704,18.9,20.803053780904477,84.81296296296296,55.21666666666667,73.01186005529729,3.0282550835887045,10.803053780904477,1734.7354288867937,490.93572553572426,20.772273526309622,2.5143241569507313,75.3772329687752
2023,2023-09-29,272,118,,,,,,,,,,,20.58358633735035,2.5299153866230175,76.92207231369385
